review_status,score,paper_id,pmcid,pmid,doi,title,publication_date,journal,authors,has_xml,has_pdf,query_name,query_string,location_terms,pollutant_terms,health_terms,abstract_snippet,review_notes
review,6,europe_pmc_PMC12572900,PMC12572900,41133810,10.4274/thoracrespract.2025.2025-1-3,Effect of Ambient Air Pollutants on Acute changes in Pulmonary Variables and Inflammatory Markers in Healthy Adults: A Pilot Study.,2025-10-01,,Gupta A; Jaiswal KN; Shanmugasundaram K; Mandlecha L; Gagal S; Talwar A; Bade G,True,False,aqi_india_pilot,"(""air quality monitoring"" OR ""air quality index"" OR AQI) AND (PM2.5 OR PM10 OR ""particulate matter"") AND (India) AND (monitoring OR measurement OR data OR sensors)",india,"aqi, air quality index, pm2.5, pm10, particulate matter, ambient air pollution, air pollution","exposure, respiratory, cardiovascular, health","<h4>Objective</h4>Air pollution is associated with adverse health effects, particularly on respiratory and cardiovascular systems. Smog, prevalent in Northern India, contains particulate matter (PM10,...",
review,6,europe_pmc_PMC12838236,PMC12838236,41410468,10.1128/aem.02187-25,Role of wind in alteration of hilltop airborne bacterial communities enriched with pathogens over the Eastern Himalayas in India.,2025-12-18,,Saikh SR; Pramanick A; Mushtaque MA; Das SK,True,False,aqi_india_pilot,"(""air quality monitoring"" OR ""air quality index"" OR AQI) AND (PM2.5 OR PM10 OR ""particulate matter"") AND (India) AND (monitoring OR measurement OR data OR sensors)",india,particulate matter,"respiratory, health, public health","Airborne microorganisms play a significant role in atmospheric processes and public health, yet their variations over high-altitude regions are underexplored. To investigate the meteorological influen...",
review,6,europe_pmc_PMC12995173,PMC12995173,41721668,10.4103/lungindia.lungindia_509_25,A cross-sectional study on the respiratory health status and its determinants among rural handloom workers in Tamil Nadu.,2026-02-21,,Vinoth Kumar V; Chitra A; Costantia Dovita S,True,False,aqi_india_pilot,"(""air quality monitoring"" OR ""air quality index"" OR AQI) AND (PM2.5 OR PM10 OR ""particulate matter"") AND (India) AND (monitoring OR measurement OR data OR sensors)","india, tamil nadu","pm2.5, pm10","exposure, respiratory, health","<h4>Background and objective</h4>Handloom weaving is a major rural occupation in India, often conducted in home-based settings with limited regulation and minimal protective measures. Such environment...",
review,6,europe_pmc_PMC13199542,PMC13199542,41932943,10.1038/s41598-026-40057-w,Systematic exposure bias in city-level air quality reporting revealed by 38 years of Indian observations.,2026-04-03,,Sharma G; Parmar PD; Nema AK; Gargava P; Kota SH,True,False,aqi_india_pilot,"(""air quality monitoring"" OR ""air quality index"" OR AQI) AND (PM2.5 OR PM10 OR ""particulate matter"") AND (India) AND (monitoring OR measurement OR data OR sensors)","india, indian","aqi, air quality index, particulate matter",exposure,"Accurately representing urban air quality remains a central challenge in managing global exposure and communicating environmental risk. In rapidly urbanising regions such as India, Air Quality Index (...",
review,6,europe_pmc_PMC13219415,PMC13219415,41951751,10.1038/s41598-026-47424-7,Cost-effective and scalable urban air quality monitoring using image-based deep learning.,2026-04-08,,Arifuzzaman M; Srinivasagan R; Alqurashi R; Alqurashi A,True,False,aqi_india_pilot,"(""air quality monitoring"" OR ""air quality index"" OR AQI) AND (PM2.5 OR PM10 OR ""particulate matter"") AND (India) AND (monitoring OR measurement OR data OR sensors)",india,"pm2.5, pm10, air pollution","exposure, respiratory, cardiovascular, health","Air pollution is a persisting problem for the environment, mainly in urban areas, given heavy industrialization and vehicular emissions and urbanization. Exposure to harmful air pollutants, including ...",
review,6,europe_pmc_PMC13234185,PMC13234185,41882176,10.1038/s41598-026-45731-7,Environmental impacts of metro rail construction in chennai on air quality noise pollution and urban sustainability.,2026-03-25,,Das A; David JR; Swaminathan PP; Chandrasekarabarathi S; Sudarsan SJ; Pandian P,True,False,aqi_india_pilot,"(""air quality monitoring"" OR ""air quality index"" OR AQI) AND (PM2.5 OR PM10 OR ""particulate matter"") AND (India) AND (monitoring OR measurement OR data OR sensors)",chennai,"pm2.5, pm10, particulate matter, no2, so2","respiratory, health, public health",Metro rail construction can introduce localized environmental disturbances during the development phase despite its long-term benefits for sustainable urban mobility. This study evaluates the air and ...,
review,6,europe_pmc_PMC13282691,PMC13282691,42327850,10.1029/2025gh001763,Characterizing the Compound Extreme Temperature and PM&lt;sub&gt;2.5&lt;/sub&gt; Pollution Events: A Multi-Country Analysis.,2026-06-20,,Chen D; Zahid M; Qiu M,True,False,aqi_india_pilot,"(""air quality monitoring"" OR ""air quality index"" OR AQI) AND (PM2.5 OR PM10 OR ""particulate matter"") AND (India) AND (monitoring OR measurement OR data OR sensors)",india,air pollution,"exposure, health","The increasing frequency of climate extreme events and persistent air pollution challenges pose compound environmental risks, yet the spatiotemporal patterns and trends of compound extreme temperature...",
review,5,europe_pmc_42287563,,42287563,10.1007/s10661-026-15553-1,"Multi-scale temporal evolution and spatial heterogeneity of PM&lt;sub&gt;2.5&lt;/sub&gt; and PM&lt;sub&gt;10&lt;/sub&gt; across 33 monitoring stations in Delhi (2017-2024): diurnal, seasonal, and long-term trends.",2026-06-13,,Sharma D,False,False,aqi_india_pilot,"(""air quality monitoring"" OR ""air quality index"" OR AQI) AND (PM2.5 OR PM10 OR ""particulate matter"") AND (India) AND (monitoring OR measurement OR data OR sensors)",delhi,particulate matter,health,"Delhi experiences some of the highest particulate matter concentrations globally, yet comprehensive assessments integrating long-term temporal trends and spatial heterogeneity using completeness-contr...",
review,4,europe_pmc_42214540,,42214540,10.1016/j.envpol.2026.128448,Nonlinear meteorological controls on coastal air quality along the Indian East Coast: Insights from a multi-city interpretable machine learning framework.,2026-05-28,,Varaprasad V; Madhavan BL; Jain CD; Krishnaveni AS; Ratnam MV,False,False,aqi_india_pilot,"(""air quality monitoring"" OR ""air quality index"" OR AQI) AND (PM2.5 OR PM10 OR ""particulate matter"") AND (India) AND (monitoring OR measurement OR data OR sensors)","india, indian, chennai, patna","aqi, air quality index, particulate matter, air pollution",,"This study investigates the role of meteorological variability in shaping ambient air quality across five coastal cities along the Indian East Coast (Haldia, Balasore, Visakhapatnam, Chennai, and Pudu...",
review,4,europe_pmc_PMC12507303,PMC12507303,41060978,10.1371/journal.pone.0334252,"Machine learning-based forecasting of air quality index under long-term environmental patterns: A comparative approach with XGBoost, LightGBM, and SVM.",2025-10-08,,Tırınk S,True,False,aqi_india_pilot,"(""air quality monitoring"" OR ""air quality index"" OR AQI) AND (PM2.5 OR PM10 OR ""particulate matter"") AND (India) AND (monitoring OR measurement OR data OR sensors)",,"aqi, air quality index, air pollution","health, public health",Air pollution is a global problem that threatens environmental sustainability and severely affects public health. Monitoring air quality and predicting future pollution levels are critical for creatin...,
